block,timestamp,trade_size_usdc,uniswap_price,sushiswap_price,signed_spread,absolute_spread,relative_spread_pct,spot_buy_dex,spot_sell_dex,route_a_pnl,route_a_return_pct,route_b_pnl,route_b_return_pct,best_route,best_final_usdc,best_pnl_before_gas,best_return_before_gas_pct,profitable_before_gas
26011799,2026-09-19 13:16:23+00:00,5000.0,2637.6849313050743,2641.417072362232,3.7321410571575457,3.7321410571575457,0.14149305752415833,Uniswap V3,SushiSwap V2,-192.55019,-3.8510038,-179.085344,-3.58170688,Uniswap V3 -> SushiSwap V2,4820.914656,-179.085344,-3.58170688,False
26011799,2026-09-19 13:16:23+00:00,10000.0,2637.6849313050743,2641.417072362232,3.7321410571575457,3.7321410571575457,0.14149305752415833,Uniswap V3,SushiSwap V2,-699.18192,-6.9918192,-673.401683,-6.73401683,Uniswap V3 -> SushiSwap V2,9326.598317,-673.401683,-6.73401683,False
26011800,2026-09-19 13:16:35+00:00,100.0,2637.750295173406,2641.417072362232,3.6667771888261473,3.6667771888261473,0.13901153553221735,Uniswap V3,SushiSwap V2,-0.557692,-0.557692,-0.28109,-0.28109,Uniswap V3 -> SushiSwap V2,99.71891,-0.28109,-0.28109,False
26011800,2026-09-19 13:16:35+00:00,500.0,2637.750295173406,2641.417072362232,3.6667771888261473,3.6667771888261473,0.13901153553221735,Uniswap V3,SushiSwap V2,-4.173801,-0.8347602,-2.795875,-0.559175,Uniswap V3 -> SushiSwap V2,497.204125,-2.795875,-0.559175,False
26011800,2026-09-19 13:16:35+00:00,1000.0,2637.750295173406,2641.417072362232,3.6667771888261473,3.6667771888261473,0.13901153553221735,Uniswap V3,SushiSwap V2,-11.789314,-1.1789314,-9.046084,-0.9046084,Uniswap V3 -> SushiSwap V2,990.953916,-9.046084,-0.9046084,False
26011800,2026-09-19 13:16:35+00:00,5000.0,2637.750295173406,2641.417072362232,3.6667771888261473,3.6667771888261473,0.13901153553221735,Uniswap V3,SushiSwap V2,-192.431059,-3.84862118,-179.200771,-3.58401542,Uniswap V3 -> SushiSwap V2,4820.799229,-179.200771,-3.58401542,False
26011800,2026-09-19 13:16:35+00:00,10000.0,2637.750295173406,2641.417072362232,3.6667771888261473,3.6667771888261473,0.13901153553221735,Uniswap V3,SushiSwap V2,-698.951444,-6.98951444,-673.617691,-6.73617691,Uniswap V3 -> SushiSwap V2,9326.382309,-673.617691,-6.73617691,False
26011801,2026-09-19 13:16:47+00:00,100.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-0.557764,-0.557764,-0.281019,-0.281019,Uniswap V3 -> SushiSwap V2,99.718981,-0.281019,-0.281019,False
26011801,2026-09-19 13:16:47+00:00,500.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-4.174155,-0.834831,-2.795521,-0.5591042,Uniswap V3 -> SushiSwap V2,497.204479,-2.795521,-0.5591042,False
26011801,2026-09-19 13:16:47+00:00,1000.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-11.79002,-1.179002,-9.045381,-0.9045381,Uniswap V3 -> SushiSwap V2,990.954619,-9.045381,-0.9045381,False
26011801,2026-09-19 13:16:47+00:00,5000.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-192.434493,-3.84868986,-179.197444,-3.58394888,Uniswap V3 -> SushiSwap V2,4820.802556,-179.197444,-3.58394888,False
26011801,2026-09-19 13:16:47+00:00,10000.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-698.958086,-6.98958086,-673.611465,-6.73611465,Uniswap V3 -> SushiSwap V2,9326.388535,-673.611465,-6.73611465,False
26011802,2026-09-19 13:16:59+00:00,100.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-0.557764,-0.557764,-0.281019,-0.281019,Uniswap V3 -> SushiSwap V2,99.718981,-0.281019,-0.281019,False
26011802,2026-09-19 13:16:59+00:00,500.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-4.174155,-0.834831,-2.795521,-0.5591042,Uniswap V3 -> SushiSwap V2,497.204479,-2.795521,-0.5591042,False
26011802,2026-09-19 13:16:59+00:00,1000.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-11.79002,-1.179002,-9.045381,-0.9045381,Uniswap V3 -> SushiSwap V2,990.954619,-9.045381,-0.9045381,False
